case_num,derm,concept_label,attribution,predicted_class
581,NAL/Nal047.jpg,1,0.06552036851644516,MEL
583,NAL/Nal073.jpg,1,0.03940015658736229,MEL
586,NAL/Nal080.jpg,0,0.019758714362978935,MEL
587,NAL/Nal082.jpg,0,0.012603412382304668,MEL
589,NAL/Nal088.jpg,1,0.041137222200632095,MEL
590,NAL/Nal090.jpg,1,0.028773754835128784,MEL
591,NAL/Nal052.jpg,0,0.0071211326867341995,MEL
593,NBL/Nbl001.jpg,0,0.0535731241106987,MEL
594,NBL/Nbl007.jpg,0,0.007585355546325445,MEL
596,NBL/Nbl013.jpg,0,0.0011487567098811269,MEL
598,NBL/Nbl022.jpg,1,0.026809323579072952,MEL
599,NBL/Nbl025.jpg,0,0.0,MEL
600,NBL/Nbl031.jpg,0,0.01248234324157238,MEL
601,NFL/Nfl054.jpg,0,0.0,MEL
602,NGL/Ngl002.jpg,1,0.06638653576374054,MEL
604,NGL/Ngl062.jpg,1,0.028152627870440483,MEL
609,NIL/Nil080.jpg,0,0.0183551125228405,MEL
610,NIL/Nil084.jpg,0,0.03860890120267868,MEL
614,Gzl/gzl28.jpg,1,0.040981441736221313,MEL
619,FBL/Fbl028.jpg,0,0.029555654153227806,MEL
620,FCL/Fcl022.jpg,0,0.00044462078949436545,MEL
626,FDL/Fdl014.jpg,0,0.0,MEL
631,Ggl/Ggl068.jpg,1,0.018312666565179825,MEL
632,Fll/Fll085.jpg,1,0.03615246340632439,MEL
634,Fgl/Fgl029.jpg,0,0.010056997649371624,MEL
635,Fgl/Fgl057.jpg,0,0.022050507366657257,MEL
637,Fll/Fll122.jpg,1,0.05637919902801514,MEL
638,Fil/Fil052.jpg,1,0.027843836694955826,MEL
640,New/newl053.jpg,0,0.0,MEL
641,NAL/Nal005.jpg,1,0.04857204854488373,MEL
645,NAL/Nal035.jpg,1,0.047534625977277756,MEL
647,NAL/Nal057.jpg,1,0.024265892803668976,MEL
649,NAL/Nal064.jpg,1,0.028988253325223923,MEL
650,NAL/Nal070.jpg,1,0.008336178958415985,MEL
653,NAL/nal095.jpg,0,0.025401107966899872,MEL
654,NAL/Nal097.jpg,1,0.04617011547088623,MEL
655,NBL/Nbl004.jpg,1,0.03657422959804535,MEL
657,NBL/Nbl017.jpg,1,0.056416574865579605,MEL
659,NBL/Nbl028.jpg,0,0.032899320125579834,MEL
661,NBL/Nbl034.jpg,1,0.044859953224658966,MEL
663,NFL/nfl070.jpg,0,0.0043813507072627544,MEL
664,NFL/nfl072.jpg,1,0.04326409846544266,MEL
665,NGL/Ngl008.jpg,1,0.03416090086102486,MEL
667,NGL/Ngl017.jpg,1,0.041737716645002365,MEL
672,NGL/Ngl055.jpg,1,0.05813059210777283,MEL
673,NGL/Ngl064.jpg,0,0.015314665623009205,MEL
677,NIL/Nil076.jpg,1,0.06421705335378647,MEL
683,NLL/Nll002.jpg,1,0.051992662250995636,MEL
685,NML/Nml022.jpg,1,0.0031888638623058796,MEL
686,NML/Nml077.jpg,0,0.01870173215866089,MEL
689,Adl/Adl313.jpg,1,0.0,MEL
690,Ael/Ael490.jpg,1,0.029705185443162918,MEL
692,Ael/Ael504.jpg,1,0.01326931081712246,MEL
696,Gzl/gzl50.jpg,1,0.023131268098950386,MEL
698,Gal/Gal113.jpg,0,0.03936382010579109,MEL
699,Gal/Gal146.jpg,1,0.030931763350963593,MEL
700,Gal/Gal257.jpg,1,0.05937735363841057,MEL
701,Gal/Gal211.jpg,1,0.04600845277309418,MEL
702,FAL/FAL066.JPG,1,0.03781655430793762,MEL
705,FBL/Fbl050.jpg,1,0.04595285281538963,MEL
710,FCL/Fcl060.jpg,0,0.015621032565832138,MEL
